,,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website
,1226,H5087001_S_DGT19C05ARL,smartphone,日本PGA,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚(DGT19C05ARL),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-Max-65-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-美人魚DGT19C05ARL/p/H5087001_S_DGT19C05ARL
,1227,H5087001_S_DGT19C06JSM,smartphone,日本PGA,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 茉莉(DGT19C06JSM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-Max-65-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-茉莉DGT19C06JSM/p/H5087001_S_DGT19C06JSM
,1228,H5087001_S_DGT19C07ARL,smartphone,日本PGA,iPhone 11 Pro Max 6.5 inch 水印效果9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚(DGT19C07ARL),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-Max-65-inch-水印效果9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-美人魚DGT19C07ARL/p/H5087001_S_DGT19C07ARL
,1229,H5087001_S_DGT19C08RPZ,smartphone,日本PGA,iPhone 11 Pro Max 6.5 inch 水印效果9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 長髮公主(DGT19C08RPZ),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-Max-65-inch-水印效果9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-長髮公主DGT19C08RPZ/p/H5087001_S_DGT19C08RPZ
,1230,H5087001_S_DGT19A01MKY,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 黑( DGT19A01MKY),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-米奇-黑-DGT19A01MKY/p/H5087001_S_DGT19A01MKY
,1231,H5087001_S_DGT19A02MKY,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇米妮 ( DGT19A02MKY),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-米奇米妮-DGT19A02MKY/p/H5087001_S_DGT19A02MKY
,1232,H5087001_S_DGT19A03MKY,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 彩 ( DGT19A03MKY),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-米奇-彩-DGT19A03MKY/p/H5087001_S_DGT19A03MKY
,1233,H5087001_S_DGT19A04MNE,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米妮 ( DGT19A04MNE),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-米妮-DGT19A04MNE/p/H5087001_S_DGT19A04MNE
,1234,H5087001_S_DGT19A05ARL,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚 ( DGT19A05ARL),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-美人魚-DGT19A05ARL/p/H5087001_S_DGT19A05ARL
,1235,H5087001_S_DGT19A06JSM,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 茉莉 ( DGT19A06JSM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-茉莉-DGT19A06JSM/p/H5087001_S_DGT19A06JSM
,1236,H5087001_S_DGT19A08RPZ,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 水印設計9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 長髮公主 ( DGT19A08RPZ),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-水印設計9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-長髮公主-DGT19A08RPZ/p/H5087001_S_DGT19A08RPZ
,1237,H5087001_S_DGT19B01MKY,smartphone,日本PGA,iPhone 11 6.1 inch inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 黑( DGT19B01MKY),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-米奇-黑-DGT19B01MKY/p/H5087001_S_DGT19B01MKY
,1238,H5087001_S_DGT19B02MKY,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇米妮 (DGT19B02MKY),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-米奇米妮-DGT19B02MKY/p/H5087001_S_DGT19B02MKY
,1239,H5087001_S_DGT19B03MKY,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 彩 (DGT19B03MKY),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-米奇-彩-DGT19B03MKY/p/H5087001_S_DGT19B03MKY
,1240,H5087001_S_DGT19B04MNE,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米妮 (DGT19B04MNE),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-米妮-DGT19B04MNE/p/H5087001_S_DGT19B04MNE
,1241,H5087001_S_DGT19B05ARL,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚 (DGT19B05ARL),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-美人魚-DGT19B05ARL/p/H5087001_S_DGT19B05ARL
,1242,H5087001_S_DGT19B06JSM,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 茉莉 (DGT19B06JSM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-茉莉-DGT19B06JSM/p/H5087001_S_DGT19B06JSM
,1243,H5087001_S_DGT19B07ARL,smartphone,日本PGA,iPhone 11 6.1 inch 水印效果9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚 (DGT19B07ARL),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-水印效果9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-美人魚-DGT19B07ARL/p/H5087001_S_DGT19B07ARL
,1244,H5087001_S_DGT19B08RPZ,smartphone,日本PGA,iPhone 11 6.1 inch 水印效果9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 長髮公主 (DGT19B08RPZ),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-水印效果9H鋼化玻璃-四角氣墊-背蓋式防撞耐震手機殼-長髮公主-DGT19B08RPZ/p/H5087001_S_DGT19B08RPZ
,1245,H5087001_S_case9193,smartphone,GARMMA,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 野餐熊大 (case9193),118.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-Max-65-inch-Line-Friends-空壓氣墊保護軟殼-野餐熊大-case9193/p/H5087001_S_case9193
,1246,H5087001_S_case9117,smartphone,GARMMA,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 野餐熊大 (case9117),118.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-Line-Friends-空壓氣墊保護軟殼-野餐熊大-case9117/p/H5087001_S_case9117
,1247,H5087001_S_case9223,smartphone,GARMMA,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 野餐伙伴 (case9223),118.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-Max-65-inch-Line-Friends-空壓氣墊保護軟殼-野餐伙伴-case9223/p/H5087001_S_case9223
,1248,H5087001_S_DGT19B11MVL,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19B11MVL),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-復仇者聯盟DGT19B11MVL/p/H5087001_S_DGT19B11MVL
,1249,H5087001_S_DGT19B13AVG,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 懷舊茶色 復仇者聯盟(DGT19B13AVG),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-懷舊茶色-復仇者聯盟DGT19B13AVG/p/H5087001_S_DGT19B13AVG
,1250,H5087001_S_DGT19B14IRM,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 鐵甲奇俠Tony Stark(DGT19B14IRM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-鐵甲奇俠Tony-StarkDGT19B14IRM/p/H5087001_S_DGT19B14IRM
,1251,H5087001_S_DGT19B15CTA,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 美國隊長(DGT19B15CTA),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-美國隊長DGT19B15CTA/p/H5087001_S_DGT19B15CTA
,1252,H5087001_S_DGT19B16CTA,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 美國隊長(DGT19B16CTA),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-美國隊長DGT19B16CTA/p/H5087001_S_DGT19B16CTA
,1253,H5087001_S_DGT19B17SPM,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 蜘蛛俠(DGT19B17SPM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-蜘蛛俠DGT19B17SPM/p/H5087001_S_DGT19B17SPM
,1254,H5087001_S_DPT19B10AVG,smartphone,日本PGA,iPhone 11 6.1 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟(DPT19B10AVG),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-防撞耐震減重設計-背蓋式保護殼-復仇者聯盟DPT19B10AVG/p/H5087001_S_DPT19B10AVG
,1255,H5087001_S_DPT19B11IRM,smartphone,日本PGA,iPhone 11 6.1 inch 防撞耐震減重設計 背蓋式保護殼 鐵甲奇俠(DPT19B11IRM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-防撞耐震減重設計-背蓋式保護殼-鐵甲奇俠DPT19B11IRM/p/H5087001_S_DPT19B11IRM
,1256,H5087001_S_DPT19B12AVG,smartphone,日本PGA,iPhone 11 6.1 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟(DPT19B12AVG),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-防撞耐震減重設計-背蓋式保護殼-復仇者聯盟DPT19B12AVG/p/H5087001_S_DPT19B12AVG
,1257,H5087001_S_DPT19B13CTM,smartphone,日本PGA,iPhone 11 6.1 inch 防撞耐震減重設計 背蓋式保護殼 Marvel隊長Goose貓(DPT19B13CTM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-防撞耐震減重設計-背蓋式保護殼-Marvel隊長Goose貓DPT19B13CTM/p/H5087001_S_DPT19B13CTM
,1258,H5087001_S_DGT19B12AVG,smartphone,日本PGA,iPhone 11 6.1 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19B12AVG),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-復仇者聯盟DGT19B12AVG/p/H5087001_S_DGT19B12AVG
,1259,H5087001_S_DGT19A10MVL,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19A10MVL),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-復仇者聯盟DGT19A10MVL/p/H5087001_S_DGT19A10MVL
,1260,H5087001_S_DGT19A11MVL,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19A11MVL),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-復仇者聯盟DGT19A11MVL/p/H5087001_S_DGT19A11MVL
,1261,H5087001_S_DGT19A12AVG,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 復仇者聯盟(DGT19A12AVG),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-復仇者聯盟DGT19A12AVG/p/H5087001_S_DGT19A12AVG
,1262,H5087001_S_DGT19A13AVG,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 茶色 復仇者聯盟(DGT19A13AVG),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-茶色-復仇者聯盟DGT19A13AVG/p/H5087001_S_DGT19A13AVG
,1263,H5087001_S_DGT19A14IRM,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 鐵甲奇俠 Tony Stark (DGT19A14IRM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-鐵甲奇俠-Tony-Stark-DGT19A14IRM/p/H5087001_S_DGT19A14IRM
,1264,H5087001_S_DGT19A15CTA,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 美國隊長 (DGT19A15CTA),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-美國隊長-DGT19A15CTA/p/H5087001_S_DGT19A15CTA
,1265,H5087001_S_DGT19A16CTA,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 美國隊長 (DGT19A16CTA),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-美國隊長-DGT19A16CTA/p/H5087001_S_DGT19A16CTA
,1266,H5087001_S_DGT19A17SPM,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防刮防撞手機殼 蜘蛛俠 (DGT19A17SPM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-9H鋼化玻璃-四角氣墊-背蓋式防刮防撞手機殼-蜘蛛俠-DGT19A17SPM/p/H5087001_S_DGT19A17SPM
,1267,H5087001_S_DPT19A10AVG,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟(DPT19A10AVG),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-防撞耐震減重設計-背蓋式保護殼-復仇者聯盟DPT19A10AVG/p/H5087001_S_DPT19A10AVG
,1268,H5087001_S_DPT19A11IRM,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟鐵甲奇俠(DPT19A11IRM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-防撞耐震減重設計-背蓋式保護殼-復仇者聯盟鐵甲奇俠DPT19A11IRM/p/H5087001_S_DPT19A11IRM
,1269,H5087001_S_DPT19A12AVG,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 復仇者聯盟(DPT19A12AVG),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-防撞耐震減重設計-背蓋式保護殼-復仇者聯盟DPT19A12AVG/p/H5087001_S_DPT19A12AVG
,1270,H5087001_S_DPT19A13CTM,smartphone,日本PGA,iPhone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 Marvel 隊長 Goose貓(DPT19A13CTM),198.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-Pro-58-inch-防撞耐震減重設計-背蓋式保護殼-Marvel-隊長-Goose貓DPT19A13CTM/p/H5087001_S_DPT19A13CTM
,1271,H5087001_S_hoda4481,smartphone,HODA,美國康寧授權 iPhone 11 Pro Max / Xs Max 6.5 inch 3D隱形滿版玻璃保護貼(AGBC),448.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/保護貼/美國康寧授權-iPhone-11-Pro-Max-Xs-Max-65-inch-3D隱形滿版玻璃保護貼AGBC/p/H5087001_S_hoda4481
,1272,H5087001_S_hoda4832,smartphone,HODA,iPhone 11 6.1 inch 柔石微重 軍規防摔 保護殼 (綠),178.0,0.0,0,月の光,https://www.hktvmall.com/hktv/zh/main/月の光/s/H5087001/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-11-61-inch-柔石微重-軍規防摔-保護殼-綠/p/H5087001_S_hoda4832
